time,X,Y,Z,CovXX,CovXY,CovXZ,CovXYaw,CovYX,CovYY,CovYZ,CovYYaw,CovZX,CovZY,CovZZ,CovZYaw,CovYawX,CovYawY,CovYawZ,CovYawYaw,InnovX,InnovY,InnovZ
93.97,32.580974661016356,14.080564606452588,-81.02147793753977,0.15058243779634858,0.049731334293078674,0.0,-0.059442402001288745,0.04973133429307868,0.05382236915550568,0.0,0.026878438763572467,0.0,0.0,0.04615941847726944,0.0,-0.05944240200128873,0.026878438763572467,0.0,0.28674702727461976,0.04948057523204685,0.04948057523204685,0.04948057523204685
94.13,32.58252693462803,14.135922399682036,-80.53483875909077,0.13421282633854068,0.05293310344583922,0.0,-0.041058775907684496,0.05293310344583922,0.02201160541665535,0.0,-0.014844907173896776,0.0,0.0,0.025998329900952973,0.0,-0.0410587759076845,-0.01484490717389678,0.0,0.2115545232683964,-0.41602479543447846,-0.41602479543447846,-0.41602479543447846
94.29,32.641536583518295,14.222891595716176,-80.54016151225187,0.15330593149330993,0.05234748703939791,0.0,-0.06350291057597865,0.0523474870393979,0.029246362846635843,0.0,-0.007647270226449409,0.0,0.0,0.033998329900953514,0.0,-0.06350291057597866,-0.0076472702264494125,0.0,0.2415545232683964,-0.2471251143284663,-0.2471251143284663,-0.2471251143284663
94.43,32.70173853688649,14.28332108130041,-80.55010530252382,0.16353753890008083,0.04521206384329354,0.0,-0.06937743897084912,0.04521206384329353,0.037322422108482294,0.0,0.01784398284913419,0.0,0.0,0.04099832990095354,0.0,-0.06937743897084914,0.017843982849134188,0.0,0.2715545232683964,-0.26411867905945474,-0.26411867905945474,-0.26411867905945474
94.59,32.798562397374106,14.375143894191586,-80.91513101320749,0.12063600599186469,0.05593242895716825,0.0,-0.02081945692251734,0.05593242895716824,0.02711839674398061,0.0,-0.008131287044650465,0.0,0.0,0.024747048738082554,0.0,-0.02081945692251734,-0.008131287044650473,0.0,0.19787508706173673,0.28161309359287423,0.28161309359287423,0.28161309359287423
94.73,32.85050826491626,14.443485255335798,-80.91673505194935,0.13210433240059521,0.05512699857681076,0.0,-0.036299039432144145,0.055126998576810755,0.03378463452191763,0.0,-0.0002731304704040975,0.0,0.0,0.03174704873808258,0.0,-0.036299039432144145,-0.0002731304704041062,0.0,0.22787508706173673,0.14294388112350753,0.14294388112350753,0.14294388112350753
94.89,32.91480238528971,14.532481203478559,-80.9021937571689,0.15035291795197195,0.05255519912576771,0.0,-0.060440198448350774,0.052555199125767706,0.04218305594027415,0.0,0.009532309040791448,0.0,0.0,0.03974704873808241,0.0,-0.060440198448350774,0.009532309040791439,0.0,0.25787508706173673,0.131712390904408,0.131712390904408,0.131712390904408
95.03,33.006067470948366,14.60618044932489,-81.29368125249499,0.12422545935566054,0.056327675546231304,0.0,-0.030214052949878473,0.05632767554623133,0.026712954792220557,0.0,-0.012258840958379785,0.0,0.0,0.0241594184772695,0.0,-0.030214052949878462,-0.012258840958379782,0.0,0.20973335507318316,0.3060527226119656,0.3060527226119656,0.3060527226119656
95.19,33.07173287241837,14.679850643467278,-81.30027141144664,0.13654059641991506,0.05349880155023604,0.0,-0.042637039880189215,0.05349880155023607,0.03412676342573212,0.0,0.005228317093896553,0.0,0.0,0.03215941847726933,0.0,-0.04263703988018921,0.005228317093896557,0.0,0.23973335507318316,0.16270097460989374,0.16270097460989374,0.16270097460989374
95.33,33.133029714131666,14.73849936225522,-81.30950645711688,0.14488299742929586,0.04805747313212883,0.0,-0.04625727475303025,0.04805747313212886,0.04556063155387551,0.0,0.03301940917015617,0.0,0.0,0.03915941847726936,0.0,-0.04625727475303024,0.03301940917015618,0.0,0.2697333550731832,0.14839327458808738,0.14839327458808738,0.14839327458808738
95.47,33.18049042009218,14.794745625355288,-81.30573634216933,0.15699914521453812,0.043062247781670886,0.0,-0.059327322329100186,0.04306224778167091,0.057223406365150255,0.0,0.048456034461582295,0.0,0.0,0.046159418477269384,0.0,-0.05932732232910018,0.048456034461582295,0.0,0.2997333550731832,0.13454481554150943,0.13454481554150943,0.13454481554150943
95.63,33.21360118474531,14.842578803897887,-80.9999263702821,0.12315679431572694,0.05722569558846842,0.0,-0.005388901130997152,0.05722569558846845,0.027791006360215243,0.0,-0.0009195449024072266,0.0,0.0,0.025998329900952962,0.0,-0.005388901130997152,-0.0009195449024072162,0.0,0.17560195405963963,-0.24037485930069125,-0.24037485930069125,-0.24037485930069125
95.79,33.278191966958346,14.927361777512159,-81.00241368929181,0.1336380563876506,0.0561156378922446,0.0,-0.021558170696129034,0.05611563789224463,0.03622840305123751,0.0,0.008812109649237135,0.0,0.0,0.0339983299009535,0.0,-0.021558170696129034,0.008812109649237145,0.0,0.20560195405963963,-0.14407465555920596,-0.14407465555920596,-0.14407465555920596
95.93,33.32798439556136,14.993188831311732,-81.00605460222747,0.1449545488143814,0.05400922055365493,0.0,-0.03677273448334947,0.05400922055365496,0.044247006005125294,0.0,0.016943436316179276,0.0,0.0,0.04099832990095353,0.0,-0.03677273448334947,0.016943436316179283,0.0,0.23560195405963963,-0.1601450018347822,-0.1601450018347822,-0.1601450018347822
96.09,33.35656076881579,15.070799957541604,-80.80068382578582,0.13440099256683355,0.053820304138639155,0.0,-0.039729553658894703,0.053820304138639155,0.022679729037812388,0.0,-0.014671891494521881,0.0,0.0,0.024747048738082547,0.0,-0.03972955365889475,-0.014671891494521899,0.0,0.20769968566311442,-0.18901444422282876,-0.18901444422282876,-0.18901444422282876
96.23,33.41060039287037,15.13916105060929,-80.80771163110307,0.14765784939224916,0.05181168057593478,0.0,-0.05364685107080303,0.05181168057593478,0.028689249744965853,0.0,-0.003089039049116806,0.0,0.0,0.031747048738082574,0.0,-0.05364685107080308,-0.0030890390491168235,0.0,0.23769968566311442,-0.12563080424345796,-0.12563080424345796,-0.12563080424345796
96.39,33.47041537152585,15.206105365404433,-80.81019786479209,0.16168918629503748,0.04669107680934141,0.0,-0.06566301482367438,0.04669107680934141,0.03772781899427964,0.0,0.016012799453820465,0.0,0.0,0.03974704873808241,0.0,-0.06566301482367444,0.016012799453820448,0.0,0.2676996856631144,-0.1409425448608499,-0.1409425448608499,-0.1409425448608499
96.53,33.490090154229144,15.264841893923442,-80.59735660322413,0.1285992304658121,0.055778303066900806,0.0,-0.03344005010515322,0.0557783030669008,0.025347993057602217,0.0,-0.013109672168232299,0.0,0.0,0.0241594184772695,0.0,-0.03344005010515327,-0.013109672168232315,0.0,0.2114790709487419,-0.18884388562306254,-0.18884388562306254,-0.18884388562306254
96.69,33.55417077542189,15.345453904735571,-80.58723499912166,0.1431833610627289,0.05348563383974695,0.0,-0.05010631469861203,0.053485633839746936,0.03253938527053579,0.0,0.0009272975724302201,0.0,0.0,0.03215941847726933,0.0,-0.05010631469861207,0.0009272975724302045,0.0,0.2414790709487419,-0.12063455939303691,-0.12063455939303691,-0.12063455939303691
96.83,33.60940160572632,15.409327898171519,-80.59502683347407,0.15594905889232777,0.048997222137846394,0.0,-0.06247349940526028,0.04899722213784637,0.04089142697773639,0.0,0.018092806750932264,0.0,0.0,0.03915941847726936,0.0,-0.06247349940526032,0.018092806750932246,0.0,0.2714790709487419,-0.1327694283195744,-0.1327694283195744,-0.1327694283195744
96.99,33.669870894445495,15.486038111982323,-80.59242514546253,0.17546417814968768,0.04271271906919208,0.0,-0.08383944182657191,0.04271271906919206,0.051901733458725785,0.0,0.03383171386224179,0.0,0.0,0.04715941847726919,0.0,-0.08383944182657194,0.03383171386224177,0.0,0.30147907094874193,-0.14876652528044088,-0.14876652528044088,-0.14876652528044088
97.13,33.76862087649846,15.559783104841214,-80.94346852251688,0.12345082901536601,0.059086805740195855,0.0,-0.010306972181412119,0.05908680574019584,0.02949224186149007,0.0,-0.0033731829365594296,0.0,0.0,0.025998329900952966,0.0,-0.010306972181412126,-0.0033731829365594435,0.0,0.18636606101722808,0.27033955995724845,0.27033955995724845,0.27033955995724845
97.29,33.840021454947355,15.64470955430972,-80.93817333609196,0.1341386094143828,0.05734118280834392,0.0,-0.02464030684452565,0.057341182808343896,0.03817730226857045,0.0,0.011791962209480863,0.0,0.0,0.03399832990095351,0.0,-0.02464030684452566,0.011791962209480849,0.0,0.21636606101722808,0.13332717231921087,0.13332717231921087,0.13332717231921087
97.43,33.88715894185675,15.704480781642976,-80.95400653679096,0.1449960908040562,0.05491224205166106,0.0,-0.03797068310056158,0.05491224205166103,0.0466696430914382,0.0,0.0214928424897435,0.0,0.0,0.040998329900953534,0.0,-0.03797068310056159,0.021492842489743487,0.0,0.24636606101722808,0.11990202095029723,0.11990202095029723,0.11990202095029723
97.57,33.98847222377973,15.778621216531343,-81.25724290119257,0.12072551536418356,0.057444062303350266,0.0,-0.004784522124282611,0.05744406230335027,0.028532655284041857,0.0,-0.0005846061060126029,0.0,0.0,0.024489361170473456,0.0,-0.004784522124282584,-0.0005846061060126011,0.0,0.17462315666179956,0.25109809533753036,0.25109809533753036,0.25109809533753036
97.73,34.0439606073283,15.867440899735916,-81.2446695978066,0.13286215498740933,0.05737170892401007,0.0,-0.027299170700547187,0.05737170892401008,0.0365314417831722,0.0,0.00036035946861669047,0.0,0.0,0.032489361170474,0.0,-0.02729917070054716,0.0003603594686166922,0.0,0.20462315666179956,0.13125124257599707,0.13125124257599707,0.13125124257599707
97.89,34.10350809207325,15.925659063553756,-81.24931165917104,0.1423478000745601,0.054083095699316124,0.0,-0.03239200685893873,0.05408309569931613,0.04670206126186641,0.0,0.021078160939433398,0.0,0.0,0.04048936117047383,0.0,-0.0323920068589387,0.021078160939433398,0.0,0.23462315666179956,0.12246533533292392,0.12246533533292392,0.12246533533292392
98.03,34.14049605268852,15.977260591540771,-81.07879904272826,0.12142442664744058,0.05604803374430849,0.0,-0.010917023379729447,0.0560480337443085,0.02705489389349349,0.0,-0.0035064889608949767,0.0,0.0,0.02435617620236121,0.0,-0.01091702337972944,-0.00350648896089497,0.0,0.18381504232001059,-0.14950628291205548,-0.14950628291205548,-0.14950628291205548
98.19,34.18957254943639,16.06109734940745,-81.07638320307436,0.13530442206300877,0.056768210091781235,0.0,-0.03464120387093563,0.05676821009178125,0.03512004021560866,0.0,-0.00492649355926725,0.0,0.0,0.032356176202361045,0.0,-0.034641203870935625,-0.004926493559267243,0.0,0.21381504232001058,-0.09936041285679509,-0.09936041285679509,-0.09936041285679509
98.33,34.24185377295297,16.137304211266663,-81.08735540062189,0.15159987246853282,0.05614392246165413,0.0,-0.05645812720475595,0.056143922461654144,0.042008557326012025,0.0,-0.0006584983161965529,0.0,0.0,0.03935617620236107,0.0,-0.056458127204755945,-0.0006584983161965459,0.0,0.24381504232001058,-0.11183637676679425,-0.11183637676679425,-0.11183637676679425
98.49,34.3005378355261,16.203459318481134,-81.09790359696753,0.16604026911385378,0.05085234791103132,0.0,-0.06897670409714449,0.05085234791103133,0.05136018570992697,0.0,0.018165377828650412,0.0,0.0,0.047356176202360906,0.0,-0.06897670409714449,0.01816537782865042,0.0,0.2738150423200106,-0.1289989918013872,-0.1289989918013872,-0.1289989918013872
98.63,34.357580256559906,16.27340922677323,-81.14888100709943,0.1302266291073954,0.06115034055538427,0.0,-0.03177094701416993,0.06115034055538427,0.029910614022024967,0.0,-0.013644022909494229,0.0,0.0,0.02604358370555704,0.0,-0.03177094701416992,-0.013644022909494227,0.0,0.2139409892503209,0.02862217946936582,0.02862217946936582,0.02862217946936582
98.79,34.415306518182376,16.33726898532651,-81.14930995324465,0.14169318246965593,0.058501648970229664,0.0,-0.04184532148028164,0.058501648970229664,0.03708781739567944,0.0,0.003182677640368274,0.0,0.0,0.03404358370555758,0.0,-0.041845321480281625,0.003182677640368276,0.0,0.2439409892503209,-0.0020843635722515297,-0.0020843635722515297,-0.0020843635722515297
98.93,34.46074073709745,16.405433171127473,-81.15847862029102,0.15889459858001648,0.05745533486514745,0.0,-0.06511201477072895,0.05745533486514745,0.044192172688814466,0.0,0.005965397757346736,0.0,0.0,0.04104358370555761,0.0,-0.06511201477072892,0.005965397757346738,0.0,0.2739409892503209,-0.015070989582639666,-0.015070989582639666,-0.015070989582639666
99.09,34.519235333340866,16.47717035335193,-81.193586236306,0.11315940318701745,0.06327244877280969,0.0,-0.01846933061155509,0.06327244877280967,0.03665728580407742,0.0,-0.008799907985941536,0.0,0.0,0.02475858701324715,0.0,-0.0184693306115551,-0.008799907985941534,0.0,0.21412331212454688,0.02399153128887077,0.02399153128887077,0.02399153128887077
99.22,34.57047368637257,16.53443706742296,-81.1958520698351,0.12204415014337773,0.061688981861510374,0.0,-0.02728890679472966,0.06168898186151036,0.043491064194065836,0.0,0.006468883897449091,0.0,0.0,0.03175858701324718,0.0,-0.027288906794729673,0.006468883897449092,0.0,0.24412331212454688,-0.0011469539090005476,-0.0011469539090005476,-0.0011469539090005476
99.39,34.62462282667513,16.614209292479654,-81.18968891226923,0.1384175589655273,0.05978800207118748,0.0,-0.052809362138616436,0.05978800207118747,0.0519224108875878,0.0,0.012130467525007868,0.0,0.0,0.03975858701324701,0.0,-0.05280936213861645,0.01213046752500787,0.0,0.2741233121245469,-0.013294774505141493,-0.013294774505141493,-0.013294774505141493
99.53,34.693584879037495,16.679824312644122,-81.34881616028207,0.12146512617568857,0.059111928131283756,0.0,-0.03398572028556206,0.05911192813128374,0.02997150522229783,0.0,-0.015000782024224737,0.0,0.0,0.02416249991685255,0.0,-0.03398572028556205,-0.015000782024224753,0.0,0.2204613999187706,0.14406023809563706,0.14406023809563706,0.14406023809563706
99.69,34.73504104376833,16.74702429491315,-81.36154148435207,0.13851881783338413,0.060597900965697976,0.0,-0.05613393555254216,0.06059790096569796,0.03796028531058086,0.0,-0.01491810657872691,0.0,0.0,0.03216249991685238,0.0,-0.05613393555254216,-0.014918106578726926,0.0,0.2504613999187706,0.07555800944380664,0.07555800944380664,0.07555800944380664
99.83,34.79168771072699,16.809139521387475,-81.36455335559307,0.15058821653436996,0.05572256645924493,0.0,-0.0664884006125298,0.055722566459244914,0.044204674761568585,0.0,0.005770496338725357,0.0,0.0,0.03916249991685241,0.0,-0.0664884006125298,0.005770496338725341,0.0,0.2804613999187706,0.06076309124023638,0.06076309124023638,0.06076309124023638
99.99,34.85364762043928,16.879042458531053,-81.38413965897769,0.16667230810000788,0.04876959680086926,0.0,-0.08178008959143195,0.048769596800869244,0.054989473039494294,0.0,0.02853641623458904,0.0,0.0,0.047162499916852244,0.0,-0.08178008959143195,0.028536416234589024,0.0,0.31046139991877064,0.047470857906798614,0.047470857906798614,0.047470857906798614
100.13,34.89966240827828,16.938130746902694,-81.38510577494097,0.1275850252472731,0.06191083254306046,0.0,-0.031865228633085524,0.06191083254306044,0.031256212673476134,0.0,-0.01403656011675189,0.0,0.0,0.025999039942439694,0.0,-0.03186522863308554,-0.014036560116751895,0.0,0.2188418738799846,0.0026192674418452633,0.0026192674418452633,0.0026192674418452633
100.27,34.95169941197356,17.012581349889558,-81.39138226265027,0.14284851289809652,0.062020281421326505,0.0,-0.053139344351705343,0.06202028142132649,0.037715243213985915,0.0,-0.008867821022353867,0.0,0.0,0.032999039942439724,0.0,-0.05313934435170536,-0.00886782102235387,0.0,0.2488418738799846,-0.008617155003462162,-0.008617155003462162,-0.008617155003462162
100.43,35.01148358505041,17.091922981296406,-81.39830547437752,0.16227555021933943,0.059214743586483896,0.0,-0.07528157342964867,0.05921474358648388,0.045435734233678714,0.0,0.003014085476299449,0.0,0.0,0.040999039942440266,0.0,-0.07528157342964867,0.0030140854762994457,0.0,0.2788418738799846,-0.02371310315009234,-0.02371310315009234,-0.02371310315009234
100.59,35.045719393672066,17.142851319315653,-81.33441189286552,0.13577222020151505,0.06173502156214694,0.0,-0.04648453239058242,0.06173502156214693,0.029243564342403862,0.0,-0.01980460214503033,0.0,0.0,0.024747229857445614,0.0,-0.0464845323905824,-0.01980460214503032,0.0,0.23214947578409945,-0.0506563061669798,-0.0506563061669798,-0.0506563061669798
100.73,35.095415950460975,17.198727858526574,-81.33401851862428,0.14689690714870052,0.0586664866464067,0.0,-0.05584223906805426,0.05866648664640669,0.03461394591475434,0.0,-0.0037292361705834956,0.0,0.0,0.031747229857445644,0.0,-0.05584223906805424,-0.003729236170583485,0.0,0.2621494757840994,-0.03698628067346199,-0.03698628067346199,-0.03698628067346199
100.89,35.167628209513495,17.27206850285469,-81.3488787228935,0.1596306139804602,0.05119994857085426,0.0,-0.06602495307529699,0.05119994857085425,0.04523799255161272,0.0,0.02649150151843958,0.0,0.0,0.03974722985744547,0.0,-0.06602495307529697,0.02649150151843959,0.0,0.29214947578409944,-0.04843280838785269,-0.04843280838785269,-0.04843280838785269
101.03,35.18464192468654,17.325309723814684,-81.13068108054989,0.12404828006466395,0.06034429005987012,0.0,-0.024646506443808724,0.06034429005987012,0.03056229524965133,0.0,-0.010336615958287998,0.0,0.0,0.024159466853121432,0.0,-0.024646506443808655,-0.010336615958287963,0.0,0.20484400122095503,-0.19926392310736196,-0.19926392310736196,-0.19926392310736196
101.19,35.247913011498284,17.399698783133733,-81.1173781658867,0.13598103199047884,0.05808726063079438,0.0,-0.03759056956442766,0.05808726063079439,0.038189560598462055,0.0,0.005522062307314252,0.0,0.0,0.032159466853121266,0.0,-0.03759056956442759,0.005522062307314286,0.0,0.23484400122095503,-0.128960914325719,-0.128960914325719,-0.128960914325719
101.33,35.29294317215281,17.453742029370137,-81.11462198948914,0.14721563401416712,0.05529092360856345,0.0,-0.04906650387993197,0.05529092360856347,0.04638088916853274,0.0,0.017614469628407528,0.0,0.0,0.03915946685312129,0.0,-0.0490665038799319,0.017614469628407563,0.0,0.264844001220955,-0.14018037255453442,-0.14018037255453442,-0.14018037255453442
101.49,35.362253079567424,17.53160070097448,-81.1114825850613,0.1620834950913149,0.04829287264093292,0.0,-0.06501102683776726,0.04829287264093295,0.05980763937899057,0.0,0.04180325082639444,0.0,0.0,0.047159466853121126,0.0,-0.06501102683776719,0.04180325082639448,0.0,0.294844001220955,-0.15067429530177157,-0.15067429530177157,-0.15067429530177157
101.63,35.38371321212705,17.57470963627343,-80.87218967438817,0.12684877340093642,0.06041363869827668,0.0,-0.016147872384105137,0.06041363869827668,0.029981900791098956,0.0,-0.006163443405715022,0.0,0.0,0.025998341048295345,0.0,-0.016147872384105103,-0.006163443405715025,0.0,0.1899760840421236,-0.21383212038835842,-0.21383212038835842,-0.21383212038835842
101.77,35.42459304965716,17.645093619709307,-80.87347569925764,0.14011662673188321,0.0617319225260771,0.0,-0.038098504087391544,0.0617319225260771,0.03722610337687548,0.0,-0.009185896013684827,0.0,0.0,0.032998341048295375,0.0,-0.0380985040873915,-0.00918589601368483,0.0,0.2199760840421236,-0.13462977608224724,-0.13462977608224724,-0.13462977608224724
101.93,35.49002655386851,17.723119102544295,-80.88280375525517,0.15460292662374536,0.05838052245210332,0.0,-0.053650040669430604,0.058380522452103324,0.04507937074154739,0.0,0.007218241825642596,0.0,0.0,0.040998341048295917,0.0,-0.05365004066943056,0.007218241825642593,0.0,0.2499760840421236,-0.1475469367119735,-0.1475469367119735,-0.1475469367119735
102.09,35.54565075616969,17.8011918813089,-80.92042167687053,0.13503305578341662,0.061399956886238796,0.0,-0.04245756771492565,0.061399956886238796,0.029089615091486266,0.0,-0.01810802321007495,0.0,0.0,0.02474705158159782,0.0,-0.04245756771492565,-0.01810802321007495,0.0,0.22185960986506278,0.041801587458656364,0.041801587458656364,0.041801587458656364
102.23,35.58114011847831,17.8678912807091,-80.92240965373288,0.15562152375751712,0.06585473742146199,0.0,-0.0694073285731797,0.065854737421462,0.03750055420444781,0.0,-0.025316613235612948,0.0,0.0,0.03174705158159785,0.0,-0.0694073285731797,-0.025316613235612948,0.0,0.2518596098650628,0.013280540318567624,0.013280540318567624,0.013280540318567624
102.39,35.65146081247939,17.937685825661383,-80.91311838080296,0.16849249454055984,0.05767051616588105,0.0,-0.07774431207970542,0.05767051616588107,0.043016515094859334,0.0,0.0039117495690730725,0.0,0.0,0.03974705158159768,0.0,-0.07774431207970542,0.0039117495690730725,0.0,0.28185960986506275,0.001738773700977525,0.001738773700977525,0.001738773700977525
102.53,35.73695661898327,18.012772049828115,-81.15753518315186,0.1354518540848657,0.060598454810793026,0.0,-0.04024648217450838,0.06059845481079304,0.02827723344616999,0.0,-0.016541392863902684,0.0,0.0,0.024159419236756092,0.0,-0.040246482174508394,-0.016541392863902694,0.0,0.22161830175021802,0.2261663765203299,0.2261663765203299,0.2261663765203299
102.69,35.79597193226511,18.082756962811505,-81.16900611499682,0.14972030946157494,0.058179411105711565,0.0,-0.054854204602804865,0.05817941110571158,0.03506779715445299,0.0,-0.002363146384083435,0.0,0.0,0.03215941923675592,0.0,-0.05485420460280488,-0.0023631463840834456,0.0,0.25161830175021804,0.11970528165955341,0.11970528165955341,0.11970528165955341
102.83,35.86222237211796,18.130245083982125,-81.17167987846035,0.15301644335936512,0.05028230587719168,0.0,-0.0455743706929469,0.05028230587719169,0.0486470667451646,0.0,0.04075597013940789,0.0,0.0,0.03915941923675595,0.0,-0.04557437069294691,0.04075597013940788,0.0,0.28161830175021807,0.10134623354835992,0.10134623354835992,0.10134623354835992
102.97,35.91790965728696,18.196532216212034,-81.16385434998942,0.16635028174699357,0.043846169789725276,0.0,-0.06213491831766088,0.04384616978972528,0.06213653753888608,0.0,0.0590643957574255,0.0,0.0,0.046159419236755976,0.0,-0.062134918317660895,0.05906439575742549,0.0,0.3116183017502181,0.08657635432174726,0.08657635432174726,0.08657635432174726
103.13,35.97700461792471,18.260470676567707,-81.02646448626206,0.12791448257679477,0.06019271684337572,0.0,-0.0018104256365028132,0.060192716843375724,0.02953314400278686,0.0,0.0007574717795184455,0.0,0.0,0.025998330075963035,0.0,-0.0018104256365028132,0.0007574717795184316,0.0,0.16450195424688346,-0.10829776627141041,-0.10829776627141041,-0.10829776627141041
103.29,36.04080339698698,18.324416678203445,-81.03361842439077,0.13619815245747094,0.059435915624264875,0.0,-0.007066957670555823,0.05943591562426488,0.03945800290695293,0.0,0.01781058154248511,0.0,0.0,0.033998330075963576,0.0,-0.007066957670555823,0.017810581542485097,0.0,0.19450195424688346,-0.07343299391758262,-0.07343299391758262,-0.07343299391758262
103.43,36.08665984343918,18.394079753568356,-81.03879705313712,0.14655088976247488,0.05743927150889304,0.0,-0.026496336513131734,0.057439271508893046,0.046763500211800285,0.0,0.019407128527720755,0.0,0.0,0.0409983300759636,0.0,-0.026496336513131734,0.01940712852772074,0.0,0.22450195424688346,-0.09184419781530306,-0.09184419781530306,-0.09184419781530306
103.57,36.14902952543668,18.460415493615645,-81.04715993228079,0.117345376015557,0.06149362796957891,0.0,0.0007240883719501837,0.06149362796957891,0.033467434145995234,0.0,0.0019689705012985725,0.0,0.0,0.024489361216031562,0.0,0.0007240883719501698,0.001968970501298571,0.0,0.1810277369416933,0.003786821431363635,0.003786821431363635,0.003786821431363635
103.73,36.2093964933838,18.53369289389053,-81.05985231331194,0.1261165643988162,0.060585115719235416,0.0,-0.01183768523603444,0.06058511571923542,0.04249389644611111,0.0,0.013772980508257027,0.0,0.0,0.0324893612160321,0.0,-0.011837685236034455,0.013772980508257026,0.0,0.2110277369416933,-0.014657709726270368,-0.014657709726270368,-0.014657709726270368
103.89,36.26696519115368,18.607401944166917,-81.05395546097851,0.13724101174250614,0.05803180863784177,0.0,-0.02827500387055388,0.05803180863784177,0.05251479653853211,0.0,0.02482258981592627,0.0,0.0,0.04048936121603193,0.0,-0.028275003870553893,0.024822589815926267,0.0,0.2410277369416933,-0.034980152332293485,-0.034980152332293485,-0.034980152332293485
104.03,36.31634048069175,18.660040728953422,-80.9803500083233,0.1161072653484978,0.060135203199977616,0.0,-0.0036740306888116137,0.060135203199977616,0.03238528033123808,0.0,-0.000260788874371011,0.0,0.0,0.024356176214344927,0.0,-0.0036740306888116345,-0.0002607888743710318,0.0,0.18224093242771905,-0.07010260057481343,-0.07010260057481343,-0.07010260057481343
104.19,36.38913678056218,18.7431361715869,-80.98695551148951,0.12543462062263394,0.05867970109272709,0.0,-0.015981144024248738,0.058679701092727084,0.041885672054636974,0.0,0.016537859520387565,0.0,0.0,0.03235617621434476,0.0,-0.01598114402424876,0.016537859520387544,0.0,0.21224093242771905,-0.0563033168237298,-0.0563033168237298,-0.0563033168237298
104.33,36.43994913041186,18.820443673123574,-80.99243059010197,0.1386189211304957,0.05650074405786871,0.0,-0.039597457879585796,0.0565007440578687,0.04918417989599651,0.0,0.018353647596682277,0.0,0.0,0.039356176214344785,0.0,-0.03959745787958582,0.018353647596682256,0.0,0.24224093242771905,-0.07787528353149054,-0.07787528353149054,-0.07787528353149054
104.49,36.494967353431775,18.90349391252976,-81.00027457241568,0.15868155240538176,0.053246608583290764,0.0,-0.06700762432802532,0.05324660858329075,0.057903942084927565,0.0,0.022610003181691905,0.0,0.0,0.04735617621434461,0.0,-0.06700762432802534,0.022610003181691884,0.0,0.2722409324277191,-0.09497081634972926,-0.09497081634972926,-0.09497081634972926
104.63,36.57223501717563,18.984939852110276,-81.14363153405203,0.12429773303751897,0.06341188757185742,0.0,-0.026751147745931084,0.06341188757185744,0.03358886364297865,0.0,-0.012287093281803114,0.0,0.0,0.02604358370830807,0.0,-0.026751147745931073,-0.012287093281803114,0.0,0.19943076721330202,0.11738644174812635,0.11738644174812635,0.11738644174812635
104.79,36.61897369582138,19.052529861562036,-81.13282680876422,0.13857206884508994,0.06355354709447711,0.0,-0.04434996628614614,0.06355354709447712,0.041156651809927926,0.0,-0.008048373988057963,0.0,0.0,0.03404358370830861,0.0,-0.04434996628614613,-0.008048373988057963,0.0,0.22943076721330202,0.04699121460204708,0.04699121460204708,0.04699121460204708
104.93,36.65076560768251,19.12026799806693,-81.14097790778106,0.16184628474479332,0.06863465890074787,0.0,-0.0755031479426266,0.06863465890074788,0.04964708429873073,0.0,-0.020167483562341125,0.0,0.0,0.041043583708308636,0.0,-0.07550314794262658,-0.020167483562341125,0.0,0.25943076721330205,0.03776419108440848,0.03776419108440848,0.03776419108440848
105.09,36.72427720200827,19.212375318743327,-81.32926396382771,0.1479463275980632,0.0709532040519651,0.0,-0.07505908588040562,0.07095320405196513,0.0352148763618996,0.0,-0.035369316610926294,0.0,0.0,0.024758587013948254,0.0,-0.07505908588040563,-0.035369316610926294,0.0,0.2584898308571197,0.16579762647175098,0.16579762647175098,0.16579762647175098
105.23,36.77246967774573,19.271086353866576,-81.320994571653,0.1649336478155949,0.06888768494680807,0.0,-0.09063932417525941,0.06888768494680808,0.039493401291069694,0.0,-0.023399036877257366,0.0,0.0,0.031758587013948285,0.0,-0.09063932417525943,-0.023399036877257366,0.0,0.28848983085711966,0.0786876054878297,0.0786876054878297,0.0786876054878297
105.39,36.821154478024376,19.34905173601003,-81.33340444869748,0.19733321333512793,0.07106402250967322,0.0,-0.12350916409993672,0.07106402250967325,0.0473123899878604,0.0,-0.022255224252683257,0.0,0.0,0.03975858701394812,0.0,-0.12350916409993673,-0.022255224252683257,0.0,0.3184898308571197,0.06926631230486945,0.06926631230486945,0.06926631230486945
105.53,36.87799336132768,19.42205184919038,-81.36432286013684,0.14939247272946482,0.07205157713164882,0.0,-0.0711660184614993,0.07205157713164884,0.035944875144289096,0.0,-0.03311689691840168,0.0,0.0,0.02416249991703977,0.0,-0.07116601846149938,-0.03311689691840171,0.0,0.25028495080121105,0.028259504464441032,0.028259504464441032,0.028259504464441032
105.67,36.94627571392052,19.48913294130868,-81.3726243367383,0.16010421640479444,0.06356351736992194,0.0,-0.07741831673983253,0.06356351736992193,0.03859894703895119,0.0,-0.003001409581170015,0.0,0.0,0.0311624999170398,0.0,-0.07741831673983261,-0.0030014095811700427,0.0,0.2802849508012111,0.0017092688492511554,0.0017092688492511554,0.0017092688492511554
