time,X,Y,Z
25.41,9.692440851165669,-0.010638233030410428,-80.42333960926341
25.46,9.721888213228443,-0.010703452440062763,-80.42418598280577
25.51,9.751335590663755,-0.010768870966972403,-80.42503235351113
25.56,9.780782982348212,-0.010834488605552368,-80.42587872137989
25.61,9.810230387237793,-0.010900305350343741,-80.42672508641243
25.66,9.839677804362081,-0.010966321196005996,-80.42757144860909
25.71,9.869125232819007,-0.011032536137310638,-80.4284178079702
25.76,9.898572671770006,-0.011098950169134359,-80.4292641644961
25.81,9.928020120435532,-0.01116556328645038,-80.43011051818705
25.86,9.957467578090894,-0.0112323754843216,-80.43095686904334
25.91,9.986915044062387,-0.011299386757895984,-80.43180321706522
25.96,10.016362517723701,-0.011366597102401014,-80.43264956225295
26.01,10.04580999849257,-0.011434006513137333,-80.43349590460676
26.06,10.075257485827686,-0.011501614985473927,-80.43434224412685
26.11,10.104704979225794,-0.011569422514844356,-80.43518858081346
26.16,10.13415247821902,-0.011637429096742313,-80.43603491466678
26.21,10.163599982380408,-0.01170563472673672,-80.43688124568699
26.26,10.193047491307402,-0.01177403940043399,-80.43772757387427
26.31,10.22249500461632,-0.011842643113463011,-80.43857389922877
26.36,10.251942521955183,-0.01191144586151522,-80.43942022175067
26.41,10.281390042998144,-0.011980447640329564,-80.44026654144011
26.46,10.310837567442734,-0.012049648445681424,-80.44111285829727
26.51,10.340285095007895,-0.012119048273384137,-80.44195917232224
26.56,10.369732625432352,-0.012188647119289199,-80.44280548351519
26.61,10.399180158473184,-0.012258444979279297,-80.44365179187625
26.66,10.428627693904502,-0.012328441849264923,-80.4444980974055
26.71,10.458075231516254,-0.012398637725186012,-80.44534440010308
26.76,10.487522771113097,-0.0124690326030103,-80.44619069996911
