time,X,Y,Z
112.59,38.95050892639674,21.87476098267194,-81.09738299687686
112.73,38.9561475377033,21.869600294032438,-81.1042477072493
112.89,38.95242338941607,21.875380907159883,-81.11709362700851
113.03,38.95525826694656,21.879782001169616,-81.11833501495744
113.19,38.957456878126706,21.890840222458095,-81.12583441596868
113.33,38.95163365601302,21.880570607023902,-81.1195595517056
113.49,38.94771625245156,21.869234391077235,-81.12060790272962
113.63,38.940977187847125,21.863120632722403,-81.12323937216759
113.77,38.94669690704335,21.85641219361335,-81.13471538470887
113.93,38.93102554000733,21.854411425486816,-81.14022122997632
114.07,38.929387360063785,21.84548709054856,-81.14805463309472
114.23,38.93493399468724,21.85824430520209,-81.1562956380496
114.39,38.92743588426763,21.85881666425776,-81.16016141475723
114.53,38.945954775363475,21.85114688710105,-81.1523413260091
114.69,38.944619911568076,21.84016756520567,-81.15864287370141
114.83,38.92858543335892,21.843567098369093,-81.15107438337148
114.97,38.93435810820441,21.857352997336832,-81.14768884743944
115.13,38.935799718678666,21.85645429493926,-81.15919647895464
115.29,38.93114630399412,21.85117950230828,-81.15338951668978
115.43,38.93884895563915,21.85463417135087,-81.15886720445258
115.59,38.94266194776675,21.858806754510187,-81.15484659928836
115.73,38.94338702931192,21.85167734355733,-81.16746248272484
115.89,38.92887465690577,21.848847685743724,-81.17052703933885
116.03,38.93434223343571,21.83459427630486,-81.18188970901728
116.19,38.92274874812242,21.832430531907455,-81.1766606427681
116.33,38.91013507182118,21.84230314664703,-81.1898006546039
116.49,38.90828646532518,21.840752847513734,-81.18613922807315
116.63,38.897609825700705,21.850028280607937,-81.17984315640268
116.79,38.91053096929816,21.852099387044504,-81.1886610296583
116.93,38.91259544903132,21.853338215253842,-81.1887084745615
117.09,38.91580619315022,21.83816578652711,-81.18902802552435
117.23,38.91842219706492,21.835848727562688,-81.19767693955211
117.39,38.92396000678036,21.82387851115786,-81.20849299347695
117.53,38.948162496653154,21.840315622436503,-81.21185267981582
117.69,38.94253119445244,21.85167194621571,-81.22595023083925
117.83,38.946733530504986,21.84667436129871,-81.22799931911236
117.98,38.943024763046175,21.835049222537982,-81.23986442560457
118.13,38.939601354897796,21.82920554116456,-81.26566235616279
118.29,38.92894333775674,21.821232380008528,-81.26790106337522
118.43,38.93081231567387,21.819700040750043,-81.27788927166367
118.59,38.948338407584316,21.820372647878393,-81.28528716287526
118.73,38.95481290249522,21.814271402062293,-81.29839247565334
118.87,38.949836293894684,21.82714297304845,-81.30086841288832
119.03,38.947189473150466,21.81452859620284,-81.30542523878796
